Rented Bike Count,Date,Hour,Seasons,Temperature(°C),Humidity(%),Rainfall(mm),label_day_night,WeekDay,Month,Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Seul
496,2018-09-21,13,Summer,26.9,70.0,0.0,Day,Friday,9,8.89,1610.0,21.1,0
423,2018-09-21,14,Summer,27.4,66.0,0.0,Day,Friday,9,11.94,1610.0,20.6,0
449,2018-09-21,15,Summer,27.8,64.0,0.0,Day,Friday,9,12.78,1610.0,20.5,0
699,2018-09-21,16,Summer,27.1,68.0,0.0,Day,Friday,9,10.83,1610.0,20.8,0
883,2018-09-21,17,Summer,25.5,68.0,0.0,Day,Friday,9,9.72,1610.0,19.3,0
693,2018-09-21,18,Summer,25.8,59.0,0.0,Day,Friday,9,12.78,1610.0,17.4,0
475,2018-09-21,19,Summer,25.1,57.0,0.0,Day,Friday,9,10.83,1610.0,16.1,0
330,2018-09-21,20,Summer,23.2,52.0,0.0,Day,Friday,9,10.28,1610.0,13.0,0
258,2018-09-21,21,Summer,20.7,55.0,0.0,Night,Friday,9,11.39,1610.0,11.5,0
219,2018-09-21,22,Summer,18.7,59.0,0.0,Night,Friday,9,11.39,1610.0,10.6,0
149,2018-09-21,23,Summer,16.6,55.0,0.0,Night,Friday,9,9.44,1610.0,7.6,0
112,2018-09-22,0,Summer,14.9,60.0,0.0,Night,Saturday,9,10.28,1610.0,7.3,0
82,2018-09-22,1,Summer,13.8,63.0,0.0,Night,Saturday,9,6.67,1610.0,7.0,0
76,2018-09-22,2,Summer,13.9,64.0,0.0,Night,Saturday,9,6.11,1610.0,7.4,0
25,2018-09-22,3,Summer,13.2,68.0,0.0,Night,Saturday,9,5.83,1610.0,7.5,0
6,2018-09-22,4,Summer,12.6,72.0,0.0,Night,Saturday,9,3.61,1610.0,7.7,0
9,2018-09-22,5,Summer,12.2,71.0,0.0,Day,Saturday,9,3.06,1610.0,7.1,0
33,2018-09-22,6,Summer,11.4,65.0,0.0,Day,Saturday,9,4.72,1610.0,5.1,0
72,2018-09-22,7,Summer,11.8,60.0,0.0,Day,Saturday,9,6.11,1610.0,4.3,0
186,2018-09-22,8,Summer,11.9,62.0,0.0,Day,Saturday,9,4.72,1610.0,4.8,0
290,2018-09-22,9,Summer,13.1,62.0,0.0,Day,Saturday,9,3.61,1610.0,6.0,0
347,2018-09-22,10,Summer,13.3,58.0,0.0,Day,Saturday,9,3.06,1610.0,5.3,0
418,2018-09-22,11,Summer,13.7,56.0,0.0,Day,Saturday,9,4.72,1610.0,5.0,0
544,2018-09-22,12,Summer,14.4,53.0,0.0,Day,Saturday,9,4.17,1610.0,5.0,0
606,2018-09-22,13,Summer,15.9,49.0,0.0,Day,Saturday,9,3.06,1610.0,5.1,0
595,2018-09-22,14,Summer,14.8,57.0,0.0,Day,Saturday,9,3.06,1610.0,6.5,0
654,2018-09-22,15,Summer,14.5,57.0,0.0,Day,Saturday,9,3.06,1610.0,6.2,0
689,2018-09-22,16,Summer,14.6,61.0,0.0,Day,Saturday,9,3.61,1610.0,7.3,0
591,2018-09-22,17,Summer,14.4,62.0,0.0,Day,Saturday,9,4.72,1610.0,7.3,0
549,2018-09-22,18,Summer,14.3,62.0,0.0,Day,Saturday,9,4.72,1610.0,7.2,0
452,2018-09-22,19,Summer,14.6,60.0,0.0,Day,Saturday,9,1.39,1610.0,6.9,0
287,2018-09-22,20,Summer,14.3,66.0,0.0,Day,Saturday,9,2.5,1610.0,8.1,0
238,2018-09-22,21,Summer,14.6,64.0,0.0,Night,Saturday,9,2.5,1610.0,8.0,0
205,2018-09-22,22,Summer,14.7,64.0,0.0,Night,Saturday,9,3.06,1610.0,8.0,0
139,2018-09-22,23,Summer,13.7,66.0,0.0,Night,Saturday,9,2.22,1610.0,7.5,0
118,2018-09-23,0,Autumn,13.7,64.0,0.0,Night,Sunday,9,1.39,1610.0,7.1,0
99,2018-09-23,1,Autumn,13.4,71.0,0.0,Night,Sunday,9,3.06,1610.0,8.3,0
74,2018-09-23,2,Autumn,13.2,74.0,0.0,Night,Sunday,9,3.06,1610.0,8.7,0
41,2018-09-23,3,Autumn,11.9,73.0,0.0,Night,Sunday,9,2.22,1610.0,7.2,0
8,2018-09-23,4,Autumn,11.4,75.0,0.0,Night,Sunday,9,2.5,1610.0,7.2,0
10,2018-09-23,5,Autumn,11.5,75.0,0.0,Day,Sunday,9,1.11,1610.0,7.3,0
24,2018-09-23,6,Autumn,10.6,79.0,0.0,Day,Sunday,9,1.11,1610.0,7.2,0
63,2018-09-23,7,Autumn,11.9,79.0,0.0,Day,Sunday,9,1.39,1610.0,8.4,0
125,2018-09-23,8,Autumn,14.3,72.0,0.0,Day,Sunday,9,1.11,1610.0,9.4,0
258,2018-09-23,9,Autumn,15.4,57.0,0.0,Day,Sunday,9,1.11,1610.0,7.0,0
349,2018-09-23,10,Autumn,16.2,58.0,0.0,Day,Sunday,9,1.39,1610.0,8.1,0
460,2018-09-23,11,Autumn,17.0,62.0,0.0,Day,Sunday,9,3.06,1610.0,9.7,0
623,2018-09-23,12,Autumn,17.8,62.0,0.0,Day,Sunday,9,4.17,1610.0,10.4,0
653,2018-09-23,13,Autumn,17.6,60.0,0.0,Day,Sunday,9,3.61,1610.0,9.9,0
720,2018-09-23,14,Autumn,17.6,59.0,0.0,Day,Sunday,9,3.61,1610.0,9.7,0
706,2018-09-23,15,Autumn,17.8,58.0,0.0,Day,Sunday,9,5.0,1610.0,9.5,0
715,2018-09-23,16,Autumn,18.0,53.0,0.0,Day,Sunday,9,3.61,1610.0,8.2,0
669,2018-09-23,17,Autumn,17.4,60.0,0.0,Day,Sunday,9,4.17,1610.0,9.7,0
657,2018-09-23,18,Autumn,17.2,59.0,0.0,Day,Sunday,9,3.61,1610.0,9.2,0
388,2018-09-23,19,Autumn,16.9,61.0,0.0,Day,Sunday,9,3.61,1610.0,9.4,0
255,2018-09-23,20,Autumn,16.7,62.0,0.0,Day,Sunday,9,4.17,1610.0,9.5,0
203,2018-09-23,21,Autumn,16.3,65.0,0.0,Night,Sunday,9,5.0,1610.0,9.9,0
149,2018-09-23,22,Autumn,15.8,71.0,0.0,Night,Sunday,9,5.0,1610.0,10.6,0
117,2018-09-23,23,Autumn,15.9,76.0,0.0,Night,Sunday,9,5.0,1610.0,11.7,0
43,2018-09-24,0,Autumn,15.0,86.0,0.0,Night,Monday,9,10.83,1610.0,12.7,0
19,2018-09-24,1,Autumn,14.5,86.0,0.0,Night,Monday,9,10.83,1610.0,12.2,0
18,2018-09-24,2,Autumn,13.9,86.0,0.0,Night,Monday,9,10.83,1610.0,11.6,0
6,2018-09-24,3,Autumn,13.8,84.0,0.0,Night,Monday,9,11.94,1610.0,11.2,0
14,2018-09-24,4,Autumn,13.9,84.0,0.0,Night,Monday,9,11.39,1610.0,11.3,0
35,2018-09-24,5,Autumn,14.0,83.0,0.0,Day,Monday,9,8.33,1610.0,11.2,0
143,2018-09-24,6,Autumn,13.6,84.0,0.0,Day,Monday,9,10.83,1610.0,11.0,0
371,2018-09-24,7,Autumn,12.4,88.0,0.0,Day,Monday,9,9.72,1610.0,10.5,0
1023,2018-09-24,8,Autumn,13.7,84.0,0.0,Day,Monday,9,10.83,1610.0,11.1,0
583,2018-09-24,9,Autumn,14.2,85.0,0.0,Day,Monday,9,11.39,1610.0,11.7,0
284,2018-09-24,10,Autumn,15.1,85.0,0.0,Day,Monday,9,11.39,1610.0,12.6,0
283,2018-09-24,11,Autumn,15.7,79.0,0.0,Day,Monday,9,11.39,1610.0,12.1,0
339,2018-09-24,12,Autumn,16.0,80.0,0.0,Day,Monday,9,10.28,1610.0,12.6,0
330,2018-09-24,13,Autumn,16.9,79.0,0.0,Day,Monday,9,9.72,1610.0,13.3,0
301,2018-09-24,14,Autumn,17.2,80.0,0.0,Day,Monday,9,11.39,1610.0,13.8,0
418,2018-09-24,15,Autumn,17.8,79.0,0.0,Day,Monday,9,7.78,1610.0,14.2,0
662,2018-09-24,16,Autumn,17.3,82.0,0.0,Day,Monday,9,8.33,1610.0,14.2,0
1178,2018-09-24,17,Autumn,17.8,83.0,0.0,Day,Monday,9,8.33,1610.0,14.9,0
779,2018-09-24,18,Autumn,18.5,85.0,0.0,Day,Monday,9,4.72,1610.0,16.0,0
501,2018-09-24,19,Autumn,20.3,75.0,0.0,Day,Monday,9,4.72,1610.0,15.8,0
338,2018-09-24,20,Autumn,20.0,73.0,0.0,Day,Monday,9,5.83,1610.0,15.1,0
293,2018-09-24,21,Autumn,19.7,74.0,0.0,Night,Monday,9,5.0,1610.0,15.0,0
197,2018-09-24,22,Autumn,19.5,69.0,0.0,Night,Monday,9,5.83,1610.0,13.8,0
89,2018-09-24,23,Autumn,17.2,87.0,0.5,Night,Monday,9,4.72,1450.0,15.0,0
15,2018-09-25,0,Autumn,17.0,91.0,1.5,Night,Tuesday,9,5.0,1610.0,15.6,0
5,2018-09-25,1,Autumn,16.6,93.0,2.0,Night,Tuesday,9,4.17,970.0,15.5,0
3,2018-09-25,2,Autumn,17.0,91.0,1.5,Night,Tuesday,9,5.0,1610.0,15.5,0
5,2018-09-25,3,Autumn,16.5,92.0,1.2,Night,Tuesday,9,4.72,640.0,15.2,0
3,2018-09-25,4,Autumn,17.1,88.0,0.2,Night,Tuesday,9,5.83,1610.0,15.1,0
16,2018-09-25,5,Autumn,16.8,91.0,1.0,Day,Tuesday,9,5.83,970.0,15.3,0
75,2018-09-25,6,Autumn,17.2,88.0,0.0,Day,Tuesday,9,5.83,1610.0,15.2,0
93,2018-09-25,7,Autumn,16.8,92.0,1.0,Day,Tuesday,9,4.72,1610.0,15.5,0
447,2018-09-25,8,Autumn,17.6,92.0,0.0,Day,Tuesday,9,5.0,1130.0,16.3,0
320,2018-09-25,9,Autumn,18.2,92.0,0.2,Day,Tuesday,9,5.0,1290.0,16.9,0
161,2018-09-25,10,Autumn,18.4,94.0,0.0,Day,Tuesday,9,5.83,640.0,17.4,0
125,2018-09-25,11,Autumn,19.2,96.0,0.0,Day,Tuesday,9,5.0,1610.0,18.6,0
232,2018-09-25,12,Autumn,20.0,93.0,0.0,Day,Tuesday,9,5.0,1610.0,18.9,0
228,2018-09-25,13,Autumn,20.5,92.0,0.0,Day,Tuesday,9,5.83,1610.0,19.2,0
271,2018-09-25,14,Autumn,20.6,92.0,0.0,Day,Tuesday,9,5.0,1610.0,19.3,0
300,2018-09-25,15,Autumn,20.6,94.0,0.0,Day,Tuesday,9,3.06,1610.0,19.6,0
562,2018-09-25,16,Autumn,20.9,92.0,0.0,Day,Tuesday,9,4.72,1610.0,19.6,0
1003,2018-09-25,17,Autumn,21.0,92.0,0.0,Day,Tuesday,9,4.72,1610.0,19.7,0
723,2018-09-25,18,Autumn,20.9,93.0,0.0,Day,Tuesday,9,4.17,1610.0,19.7,0
383,2018-09-25,19,Autumn,20.9,93.0,0.0,Day,Tuesday,9,2.5,1610.0,19.7,0
306,2018-09-25,20,Autumn,21.0,93.0,0.0,Day,Tuesday,9,3.61,1610.0,19.8,0
272,2018-09-25,21,Autumn,21.0,93.0,0.0,Night,Tuesday,9,3.06,1610.0,19.8,0
156,2018-09-25,22,Autumn,20.8,96.0,0.2,Night,Tuesday,9,4.17,1610.0,20.2,0
61,2018-09-25,23,Autumn,20.5,97.0,1.2,Night,Tuesday,9,4.17,1610.0,20.0,0
32,2018-09-26,0,Autumn,20.9,96.0,2.2,Night,Wednesday,9,8.33,970.0,20.3,0
10,2018-09-26,1,Autumn,20.8,97.0,0.8,Night,Wednesday,9,4.72,1610.0,20.3,0
15,2018-09-26,2,Autumn,21.7,91.0,0.0,Night,Wednesday,9,8.33,1610.0,20.2,0
6,2018-09-26,3,Autumn,21.0,94.0,0.0,Night,Wednesday,9,4.72,1610.0,20.0,0
8,2018-09-26,4,Autumn,21.1,94.0,0.0,Night,Wednesday,9,5.83,1610.0,20.1,0
41,2018-09-26,5,Autumn,21.1,95.0,0.0,Day,Wednesday,9,5.83,1610.0,20.3,0
123,2018-09-26,6,Autumn,20.7,96.0,0.0,Day,Wednesday,9,3.61,1610.0,20.1,0
361,2018-09-26,7,Autumn,20.7,96.0,0.0,Day,Wednesday,9,4.72,1610.0,20.1,0
1017,2018-09-26,8,Autumn,21.7,81.0,0.0,Day,Wednesday,9,7.22,1610.0,18.4,0
631,2018-09-26,9,Autumn,22.4,75.0,0.0,Day,Wednesday,9,6.67,1610.0,17.9,0
330,2018-09-26,10,Autumn,23.1,69.0,0.0,Day,Wednesday,9,7.22,1610.0,17.2,0
328,2018-09-26,11,Autumn,20.2,68.0,0.0,Day,Wednesday,9,9.44,1610.0,14.2,0
389,2018-09-26,12,Autumn,19.1,63.0,0.0,Day,Wednesday,9,9.44,1610.0,11.9,0
386,2018-09-26,13,Autumn,20.7,57.0,0.0,Day,Wednesday,9,8.33,1610.0,11.9,0
333,2018-09-26,14,Autumn,19.9,51.0,0.0,Day,Wednesday,9,7.22,1610.0,9.6,0
441,2018-09-26,15,Autumn,19.2,48.0,0.0,Day,Wednesday,9,7.78,1610.0,8.0,0
731,2018-09-26,16,Autumn,18.9,49.0,0.0,Day,Wednesday,9,8.33,1610.0,8.1,0
1140,2018-09-26,17,Autumn,18.5,47.0,0.0,Day,Wednesday,9,6.67,1610.0,7.2,0
907,2018-09-26,18,Autumn,17.8,52.0,0.0,Day,Wednesday,9,4.72,1610.0,8.0,0
575,2018-09-26,19,Autumn,16.3,59.0,0.0,Day,Wednesday,9,5.83,1610.0,8.4,0
401,2018-09-26,20,Autumn,15.5,62.0,0.0,Day,Wednesday,9,4.72,1610.0,8.3,0
261,2018-09-26,21,Autumn,14.8,66.0,0.0,Night,Wednesday,9,2.5,1610.0,8.6,0
220,2018-09-26,22,Autumn,14.3,68.0,0.0,Night,Wednesday,9,1.11,1610.0,8.5,0
116,2018-09-26,23,Autumn,12.8,73.0,0.0,Night,Wednesday,9,1.39,1610.0,8.1,0
60,2018-09-27,0,Autumn,14.2,66.0,0.0,Night,Thursday,9,2.22,1610.0,8.0,0
30,2018-09-27,1,Autumn,13.3,73.0,0.0,Night,Thursday,9,0.0,1610.0,8.6,0
24,2018-09-27,2,Autumn,13.8,70.0,0.0,Night,Thursday,9,2.5,1610.0,8.5,0
8,2018-09-27,3,Autumn,13.0,76.0,0.0,Night,Thursday,9,2.5,1610.0,8.8,0
13,2018-09-27,4,Autumn,13.1,73.0,0.0,Night,Thursday,9,2.22,1610.0,8.4,0
43,2018-09-27,5,Autumn,12.3,77.0,0.0,Day,Thursday,9,2.5,1610.0,8.4,0
121,2018-09-27,6,Autumn,12.3,76.0,0.0,Day,Thursday,9,2.22,1610.0,8.2,0
426,2018-09-27,7,Autumn,12.6,73.0,0.0,Day,Thursday,9,2.22,1610.0,7.9,0
1056,2018-09-27,8,Autumn,13.2,68.0,0.0,Day,Thursday,9,1.11,1610.0,7.5,0
647,2018-09-27,9,Autumn,14.8,64.0,0.0,Day,Thursday,9,0.0,1610.0,8.0,0
309,2018-09-27,10,Autumn,16.3,55.0,0.0,Day,Thursday,9,1.11,1610.0,7.4,0
324,2018-09-27,11,Autumn,16.3,53.0,0.0,Day,Thursday,9,0.0,1610.0,6.7,0
418,2018-09-27,12,Autumn,16.2,60.0,0.0,Day,Thursday,9,2.5,1610.0,8.5,0
384,2018-09-27,13,Autumn,16.7,68.0,0.0,Day,Thursday,9,4.17,1610.0,10.8,0
335,2018-09-27,14,Autumn,16.9,61.0,0.0,Day,Thursday,9,2.22,1610.0,9.4,0
440,2018-09-27,15,Autumn,17.1,59.0,0.0,Day,Thursday,9,3.06,1610.0,9.1,0
703,2018-09-27,16,Autumn,16.6,63.0,0.0,Day,Thursday,9,3.06,1610.0,9.5,0
1094,2018-09-27,17,Autumn,16.4,68.0,0.0,Day,Thursday,9,4.72,1610.0,10.5,0
844,2018-09-27,18,Autumn,16.1,73.0,0.0,Day,Thursday,9,4.72,1610.0,11.3,0
532,2018-09-27,19,Autumn,16.6,80.0,0.0,Day,Thursday,9,4.17,1610.0,13.2,0
394,2018-09-27,20,Autumn,16.7,68.0,0.0,Day,Thursday,9,2.5,1610.0,10.8,0
299,2018-09-27,21,Autumn,17.0,68.0,0.0,Night,Thursday,9,3.06,1610.0,11.1,0
215,2018-09-27,22,Autumn,16.8,72.0,0.0,Night,Thursday,9,4.17,1610.0,11.8,0
156,2018-09-27,23,Autumn,17.1,72.0,0.0,Night,Thursday,9,3.06,1610.0,12.1,0
64,2018-09-28,0,Autumn,17.0,76.0,0.0,Night,Friday,9,4.17,1610.0,12.8,0
47,2018-09-28,1,Autumn,16.8,76.0,0.0,Night,Friday,9,3.61,1610.0,12.6,0
20,2018-09-28,2,Autumn,17.1,76.0,0.0,Night,Friday,9,4.72,1610.0,12.8,0
7,2018-09-28,3,Autumn,15.7,82.0,0.0,Night,Friday,9,2.5,1610.0,12.7,0
12,2018-09-28,4,Autumn,15.3,82.0,0.0,Night,Friday,9,3.06,1610.0,12.3,0
40,2018-09-28,5,Autumn,15.0,83.0,0.0,Day,Friday,9,3.61,1610.0,12.2,0
108,2018-09-28,6,Autumn,14.4,84.0,0.0,Day,Friday,9,4.17,1610.0,11.8,0
394,2018-09-28,7,Autumn,14.4,83.0,0.0,Day,Friday,9,2.5,1610.0,11.6,0
1024,2018-09-28,8,Autumn,16.3,80.0,0.0,Day,Friday,9,4.17,1610.0,12.9,0
675,2018-09-28,9,Autumn,17.2,72.0,0.0,Day,Friday,9,6.11,1610.0,12.2,0
296,2018-09-28,10,Autumn,18.1,61.0,0.0,Day,Friday,9,7.22,1610.0,10.5,0
346,2018-09-28,11,Autumn,19.3,59.0,0.0,Day,Friday,9,7.78,1610.0,11.3,0
474,2018-09-28,12,Autumn,20.7,54.0,0.0,Day,Friday,9,6.11,1610.0,11.1,0
503,2018-09-28,13,Autumn,21.0,62.0,0.0,Day,Friday,9,6.11,1610.0,13.5,0
439,2018-09-28,14,Autumn,21.5,60.0,0.0,Day,Friday,9,9.44,1610.0,13.5,0
464,2018-09-28,15,Autumn,21.3,57.0,0.0,Day,Friday,9,7.78,1610.0,12.4,0
792,2018-09-28,16,Autumn,20.8,55.0,0.0,Day,Friday,9,8.33,1610.0,11.4,0
1053,2018-09-28,17,Autumn,19.1,56.0,0.0,Day,Friday,9,8.33,1610.0,10.3,0
661,2018-09-28,18,Autumn,16.1,69.0,0.0,Day,Friday,9,5.83,1610.0,10.4,0
444,2018-09-28,19,Autumn,15.1,68.0,0.0,Day,Friday,9,5.83,1610.0,9.4,0
203,2018-09-28,20,Autumn,13.9,71.0,0.0,Day,Friday,9,6.11,1610.0,8.8,0
88,2018-09-28,21,Autumn,12.5,78.0,1.2,Night,Friday,9,3.61,1610.0,8.8,0
90,2018-09-28,22,Autumn,12.4,80.0,0.5,Night,Friday,9,3.61,1610.0,9.1,0
69,2018-09-28,23,Autumn,12.1,82.0,1.0,Night,Friday,9,4.72,1450.0,9.2,0
47,2018-09-29,0,Autumn,12.1,86.0,0.5,Night,Saturday,9,2.22,1610.0,9.9,0
44,2018-09-29,1,Autumn,12.5,81.0,0.2,Night,Saturday,9,5.0,1610.0,9.4,0
52,2018-09-29,2,Autumn,12.9,75.0,0.0,Night,Saturday,9,6.11,1610.0,8.6,0
26,2018-09-29,3,Autumn,12.4,81.0,0.0,Night,Saturday,9,7.78,1610.0,9.2,0
13,2018-09-29,4,Autumn,11.9,83.0,0.0,Night,Saturday,9,8.33,1610.0,9.1,0
10,2018-09-29,5,Autumn,11.2,86.0,0.0,Day,Saturday,9,6.11,1610.0,8.9,0
24,2018-09-29,6,Autumn,11.0,85.0,0.0,Day,Saturday,9,6.11,1610.0,8.6,0
86,2018-09-29,7,Autumn,11.1,83.0,0.0,Day,Saturday,9,4.72,1610.0,8.3,0
156,2018-09-29,8,Autumn,12.1,75.0,0.0,Day,Saturday,9,6.11,1610.0,7.8,0
257,2018-09-29,9,Autumn,13.4,68.0,0.0,Day,Saturday,9,6.67,1610.0,7.7,0
366,2018-09-29,10,Autumn,13.9,57.0,0.0,Day,Saturday,9,6.67,1610.0,5.6,0
409,2018-09-29,11,Autumn,15.0,57.0,0.0,Day,Saturday,9,6.11,1610.0,6.5,0
501,2018-09-29,12,Autumn,16.0,47.0,0.0,Day,Saturday,9,7.22,1610.0,4.9,0
574,2018-09-29,13,Autumn,16.5,42.0,0.0,Day,Saturday,9,7.22,1610.0,3.7,0
601,2018-09-29,14,Autumn,16.7,41.0,0.0,Day,Saturday,9,6.11,1610.0,3.5,0
616,2018-09-29,15,Autumn,17.0,39.0,0.0,Day,Saturday,9,5.83,1610.0,3.1,0
642,2018-09-29,16,Autumn,16.5,42.0,0.0,Day,Saturday,9,7.22,1610.0,3.5,0
584,2018-09-29,17,Autumn,16.2,42.0,0.0,Day,Saturday,9,5.83,1610.0,3.5,0
526,2018-09-29,18,Autumn,14.6,46.0,0.0,Day,Saturday,9,6.11,1610.0,3.2,0
361,2018-09-29,19,Autumn,14.0,47.0,0.0,Day,Saturday,9,6.67,1610.0,3.0,0
249,2018-09-29,20,Autumn,13.5,51.0,0.0,Day,Saturday,9,5.83,1610.0,3.6,0
253,2018-09-29,21,Autumn,12.7,56.0,0.0,Night,Saturday,9,3.06,1610.0,4.2,0
255,2018-09-29,22,Autumn,12.3,57.0,0.0,Night,Saturday,9,3.06,1610.0,4.1,0
181,2018-09-29,23,Autumn,11.9,58.0,0.0,Night,Saturday,9,2.5,1610.0,4.0,0
166,2018-09-30,0,Autumn,11.2,62.0,0.0,Night,Sunday,9,3.06,1610.0,4.2,0
167,2018-09-30,1,Autumn,11.1,63.0,0.0,Night,Sunday,9,2.22,1610.0,4.3,0
146,2018-09-30,2,Autumn,11.2,61.0,0.0,Night,Sunday,9,2.22,1610.0,4.0,0
91,2018-09-30,3,Autumn,11.3,62.0,0.0,Night,Sunday,9,1.11,1610.0,4.3,0
58,2018-09-30,4,Autumn,11.0,67.0,0.0,Night,Sunday,9,1.39,1610.0,5.2,0
38,2018-09-30,5,Autumn,10.4,81.0,0.0,Day,Sunday,9,0.0,1610.0,7.3,0
39,2018-09-30,6,Autumn,11.1,76.0,0.0,Day,Sunday,9,0.0,1610.0,7.0,0
72,2018-09-30,7,Autumn,11.9,74.0,0.0,Day,Sunday,9,1.11,1610.0,7.5,0
104,2018-09-30,8,Autumn,11.8,74.0,0.0,Day,Sunday,9,2.5,1610.0,7.3,0
163,2018-09-30,9,Autumn,12.3,71.0,0.0,Day,Sunday,9,2.5,1610.0,7.2,0
251,2018-09-30,10,Autumn,12.7,65.0,0.0,Day,Sunday,9,4.72,1610.0,6.4,0
307,2018-09-30,11,Autumn,12.9,66.0,0.0,Day,Sunday,9,3.61,1610.0,6.8,0
322,2018-09-30,12,Autumn,13.0,66.0,0.0,Day,Sunday,9,1.39,1610.0,6.8,0
367,2018-09-30,13,Autumn,13.3,64.0,0.0,Day,Sunday,9,2.22,1610.0,6.7,0
413,2018-09-30,14,Autumn,13.3,64.0,0.0,Day,Sunday,9,2.22,1610.0,6.6,0
404,2018-09-30,15,Autumn,13.4,65.0,0.0,Day,Sunday,9,1.39,1610.0,6.9,0
392,2018-09-30,16,Autumn,13.6,65.0,0.0,Day,Sunday,9,0.0,1610.0,7.2,0
390,2018-09-30,17,Autumn,13.6,64.0,0.0,Day,Sunday,9,3.06,1610.0,7.0,0
319,2018-09-30,18,Autumn,13.6,65.0,0.0,Day,Sunday,9,3.06,1610.0,7.2,0
240,2018-09-30,19,Autumn,13.4,68.0,0.0,Day,Sunday,9,2.5,1610.0,7.7,0
163,2018-09-30,20,Autumn,12.4,76.0,0.0,Day,Sunday,9,2.5,1610.0,8.2,0
118,2018-09-30,21,Autumn,11.6,83.0,1.0,Night,Sunday,9,3.06,480.0,8.8,0
48,2018-09-30,22,Autumn,11.2,89.0,1.5,Night,Sunday,9,1.39,480.0,9.5,0
20,2018-09-30,23,Autumn,11.0,91.0,1.8,Night,Sunday,9,3.06,810.0,9.6,0
10,2018-10-01,0,Autumn,11.1,92.0,2.2,Night,Monday,10,3.61,640.0,9.9,0
8,2018-10-01,1,Autumn,10.8,92.0,1.0,Night,Monday,10,2.5,970.0,9.6,0
4,2018-10-01,2,Autumn,10.5,91.0,1.0,Night,Monday,10,3.61,1130.0,9.1,0
1,2018-10-01,3,Autumn,10.1,93.0,2.5,Night,Monday,10,5.83,1290.0,9.0,0
10,2018-10-01,4,Autumn,9.8,90.0,1.8,Night,Monday,10,6.11,1290.0,8.2,0
15,2018-10-01,5,Autumn,9.9,90.0,1.5,Day,Monday,10,5.83,1610.0,8.4,0
62,2018-10-01,6,Autumn,9.9,82.0,0.0,Day,Monday,10,6.11,1610.0,7.0,0
117,2018-10-01,7,Autumn,9.6,87.0,0.5,Day,Monday,10,6.67,1610.0,7.5,0
500,2018-10-01,8,Autumn,9.6,85.0,0.2,Day,Monday,10,5.0,1610.0,7.2,0
407,2018-10-01,9,Autumn,8.6,83.0,0.0,Day,Monday,10,6.11,1610.0,5.9,0
179,2018-10-01,10,Autumn,9.1,82.0,0.0,Day,Monday,10,6.67,1610.0,6.2,0
222,2018-10-01,11,Autumn,9.5,78.0,0.0,Day,Monday,10,6.11,1610.0,5.9,0
270,2018-10-01,12,Autumn,10.4,75.0,0.0,Day,Monday,10,5.0,1610.0,6.2,0
236,2018-10-01,13,Autumn,10.9,73.0,0.0,Day,Monday,10,6.67,1610.0,6.3,0
261,2018-10-01,14,Autumn,11.1,74.0,0.0,Day,Monday,10,6.67,1610.0,6.7,0
292,2018-10-01,15,Autumn,11.0,82.0,0.0,Day,Monday,10,7.78,1610.0,8.1,0
317,2018-10-01,16,Autumn,10.2,93.0,0.2,Day,Monday,10,5.0,810.0,9.1,0
559,2018-10-01,17,Autumn,10.5,93.0,0.0,Day,Monday,10,5.83,1610.0,9.4,0
464,2018-10-01,18,Autumn,11.7,88.0,0.0,Day,Monday,10,6.67,1610.0,9.8,0
329,2018-10-01,19,Autumn,12.5,82.0,0.0,Day,Monday,10,6.67,1610.0,9.5,0
215,2018-10-01,20,Autumn,12.7,82.0,0.0,Day,Monday,10,7.22,1610.0,9.7,0
174,2018-10-01,21,Autumn,13.1,84.0,0.0,Night,Monday,10,6.67,1610.0,10.5,0
135,2018-10-01,22,Autumn,13.6,85.0,0.0,Night,Monday,10,7.22,1610.0,11.2,0
87,2018-10-01,23,Autumn,14.1,86.0,0.0,Night,Monday,10,7.22,1610.0,11.8,0
39,2018-10-02,0,Autumn,13.9,87.0,0.0,Night,Tuesday,10,9.72,1610.0,11.8,0
13,2018-10-02,1,Autumn,11.7,84.0,0.0,Night,Tuesday,10,6.11,1610.0,9.1,0
10,2018-10-02,2,Autumn,12.3,87.0,0.0,Night,Tuesday,10,8.89,1610.0,10.2,0
7,2018-10-02,3,Autumn,11.6,90.0,5.3,Night,Tuesday,10,5.83,480.0,10.0,0
6,2018-10-02,4,Autumn,10.7,91.0,1.5,Night,Tuesday,10,5.0,1610.0,9.3,0
19,2018-10-02,5,Autumn,11.0,94.0,0.5,Day,Tuesday,10,6.67,810.0,10.1,0
73,2018-10-02,6,Autumn,12.2,94.0,0.2,Day,Tuesday,10,6.11,1610.0,11.3,0
91,2018-10-02,7,Autumn,11.8,95.0,3.0,Day,Tuesday,10,7.78,1610.0,11.0,0
341,2018-10-02,8,Autumn,11.2,95.0,0.5,Day,Tuesday,10,7.78,1610.0,10.4,0
326,2018-10-02,9,Autumn,11.9,95.0,0.0,Day,Tuesday,10,7.22,1610.0,11.1,0
191,2018-10-02,10,Autumn,12.6,95.0,0.0,Day,Tuesday,10,6.67,1610.0,11.8,0
174,2018-10-02,11,Autumn,13.0,95.0,0.0,Day,Tuesday,10,8.33,1610.0,12.2,0
